student_ID,course_ID,gender,enrollment_reason,enrollment_status,final_grade,time_spent
96590,PhysA-S216-01,M,Other,Approved/Enrolled,15.41666667,262.1667
96808,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,93.75,2446.3169
96867,PhysA-S216-01,M,Scheduling Conflict,Approved/Enrolled,90.625,1841.7836
97150,PhysA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,62.54861111,759.3335
97265,PhysA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,84.56944444,817.4501
66508,PhysA-T116-01,F,Scheduling Conflict,Approved/Enrolled,93.88888889,2823.7501
84632,PhysA-T116-01,F,Scheduling Conflict,Approved/Enrolled,97.63888889,1289.1006
101424,FrScA-S217-01,F,Other,Approved/Enrolled,92.16,1972.5331
106952,FrScA-S217-01,F,Other,Approved/Enrolled,66.06,910.8335
104092,FrScA-S217-02,M,Other,Approved/Enrolled,92.61,6537.0172
112764,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,85.27,2384.4167
102083,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,89.08,1548.4834
112787,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,91.87,5907.3006
101941,FrScA-S217-02,M,Course Unavailable at Local School,Dropped,NA,70.6
101986,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,62.46,2072.3333
91097,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,94.58,5520.3666
108147,AnPhA-S217-02,F,Other,Approved/Enrolled,95.42,2165.9499
106879,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,82.69,4354.7668
86076,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,82.15,1404.9002
112845,AnPhA-S217-02,F,Scheduling Conflict,Dropped,NA,249.5
112869,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,92.45,1311.8501
112870,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,93.65,1285.3169
101162,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,88.45,2622.1668
103130,FrScA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,74.67,1844.8334
112924,OcnA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,88.35,1325.984
101301,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,89.14,2067.5328
104671,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,85.09,975.2335
112941,OcnA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,61.03,1452.3165
106413,FrScA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,80,1007.8825
102332,FrScA-S217-02,M,Learning Preference of the Student,Dropped,NA,2.4167
101835,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,8.58,270.55
104970,FrScA-S217-02,M,Other,Approved/Enrolled,79.39,1309.3503
87680,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,82.74,4925.5337
110564,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,68.22,1275.183
86638,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,83.1,1384.7334
113112,AnPhA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,90.59,2576.7168
107599,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,62.99,1815.1664
103353,FrScA-S217-01,F,Scheduling Conflict,Approved/Enrolled,84.23,4236.1668
86668,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,82.08,3690.0332
113232,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,89.9,1714.0667
98000,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.63,1284.0002
101031,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,86.73,2406.4668
67455,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,71.88,1467.1338
54744,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,4.51,87.5833
113225,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,65.91,965.6501
85650,OcnA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,90.28,1875.0165
113249,OcnA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,84.39,1604.333
110487,OcnA-S217-03,F,Other,Approved/Enrolled,80.14,2442.9664
86763,AnPhA-S217-02,F,Other,Dropped,NA,316.6501
77076,FrScA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,37.59,483.9665
113257,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,87.48,2015.5331
113287,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,83.3,1061.5501
94274,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.45,2293.0832
113298,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,94.51,1433.7335
77067,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,94.95,1983.5831
106419,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,72.84,2300.4497
104258,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,80.27,1083.6833
113320,AnPhA-S217-01,M,Scheduling Conflict,Approved/Enrolled,94.94,2296.2831
113322,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,80.49,3150.3829
103386,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,76.73,809.4832
107146,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,73.76,2439.7666
104861,AnPhA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,26.28,732.3502
113393,FrScA-S217-01,F,Learning Preference of the Student,Dropped,NA,37.3167
113424,FrScA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,72.13,1038.0164
113438,AnPhA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,90.73,7055.6667
113440,PhysA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,97.36,998.0829
113448,AnPhA-S217-01,F,Scheduling Conflict,Approved/Enrolled,91.17,4481.2833
113458,FrScA-S217-02,M,Learning Preference of the Student,Approved/Enrolled,2.97,128.5
113467,FrScA-S217-02,F,Other,Approved/Enrolled,80.89,3139.5166
113501,FrScA-S217-02,F,Other,Approved/Enrolled,92.65,1180.1169
113511,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.84,2556.0163
113513,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,76.83,1848.7333
113512,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,77.85,1864.3995
113524,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,75.14,1544.5165
103186,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,79.33,866.4333
113538,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,61.85,412.7834
86580,AnPhA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,72.4,1312.6834
113661,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,82.52,4870.2
113673,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,93.15,5317.7499
113674,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,96.72,2427.2833
113700,FrScA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,42.32,1175.1334
104056,FrScA-S217-03,F,Learning Preference of the Student,Approved/Enrolled,79.79,1343.3832
110360,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,20.09,662.7336
113839,FrScA-S217-03,F,Scheduling Conflict,Approved/Enrolled,79.87,2948.05
90168,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,94.41,2363.4171
104191,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,97.21,1843.7664
104172,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,82.3,1440.1002
103268,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,60.28,1588.2167
102461,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,70.16,1823.4998
113993,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,74.13,2320.7498
103409,OcnA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,96.18,4164.6997
108177,PhysA-S217-01,M,Scheduling Conflict,Approved/Enrolled,97.01,1659.7165
114107,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,88.4,2845.2001
85616,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,66.5,1772.6669
114117,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,9.52,211.1833
114228,FrScA-S217-03,F,Scheduling Conflict,Approved/Enrolled,56.39,935.0331
108042,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,92.84,1298.5332
101231,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,72.38,1004.3
89416,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,89.1,1256
114387,OcnA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,93.99,1860.8167
95736,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,88.32,1519.5333
114449,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,80.72,1358.6501
86044,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,89.6,2242.267
114501,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,87.61,2504.5004
95217,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,81.23,2445.5499
114673,BioA-S217-01,M,Other,Approved/Enrolled,68.21,2477.2504
88227,OcnA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,65.15,1246.5501
114768,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,62.05,301.0501
114796,BioA-S217-01,M,Other,Approved/Enrolled,90.87,5747.1008
114961,AnPhA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,79.42,1744.7836
97215,FrScA-S217-01,M,Other,Approved/Enrolled,81.66,1849.4836
115101,AnPhA-S217-02,F,Other,Approved/Enrolled,80.56,3768.7164
115102,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,83.29,3052.9667
115181,OcnA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,83.6,1590.5669
91953,AnPhA-S217-02,F,Scheduling Conflict,Approved/Enrolled,82.59,1177.5999
107016,OcnA-S217-03,F,Learning Preference of the Student,Approved/Enrolled,76.06,640.2
107210,AnPhA-S217-02,F,Scheduling Conflict,Approved/Enrolled,93.84,1818.1667
115238,PhysA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,95.56,2356.8835
115780,AnPhA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,66.17,1508.0335
115888,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.24,2355.5665
