mean_favorite_count,mean_retweet_count,mean_status_count,mean_followers_count,mean_friends_count,sum_display_text_width,n,code
1.25,0,15309.75,4437.5,4103.5,483,4,SB
0.6666666666666666,0,4538.333333333333,579,822.6666666666666,347,3,SB
1,0,34885,3005,931.5,250,2,SB
3.25,1.75,36430.5,4858.5,1550.5,510,4,SB
5.5,2,15796,5958.5,4180.5,274,2,SB
5.5,2,31747,5872.5,3828,204,2,TS
0.5,0,14807.5,4243,3849.5,94,2,TS
1.3333333333333333,0,23797.333333333332,4774,755.3333333333334,317,3,TS
0,0,34824.8,3779.2,1942,451,5,SB
1.5,0.5,21845,7441,5923,274,2,SB
2,0.3333333333333333,6599,3050.3333333333335,1648,410,3,SB
2,0,5172.5,2361,1326.5,281,2,SB
2,0,19244,6551.5,5027.5,195,2,TS
0,0,28741,8627,7617,77,1,SB
0,0.5,5574.5,1971.5,2513,162,2,TS
0,0,3494,2913,1093.5,228,2,SB
1.5,0,27052,3791,2657.5,194,2,TS
1.4,0.2,5621.2,2408.8,1953.4,401,5,TS
1.8,0.8,9596.6,3611,2888.2,391,5,TS
0.1111111111111111,0.1111111111111111,31659.11111111111,3575.4444444444443,1839.4444444444443,979,9,SB
1.3333333333333333,1,22350,2700.3333333333335,1053.6666666666667,346,3,SB
0.8,0,6893.2,2088.8,1919.6,587,5,SB
0.75,0,7845.25,2414.25,2225,466,4,SB
0.6666666666666666,0,10274.333333333334,3141.3333333333335,2828.6666666666665,306,3,SB
0.25,0.25,63768.5,4954.5,2000,378,4,SB
0.4,0.3,17405.9,2400.5,1566.7,999,10,SB
0.4,0.3,18261.6,2713.3,1951.5,1025,10,SB
0.3,0.2,17330.4,2489.4,1576.9,981,10,SB
0.5,0.25,18978.25,3178.125,1341.75,736,8,SB
0.875,0.25,27714.875,3689.625,1782.375,689,8,SB
0.1111111111111111,0.1111111111111111,37446.666666666664,3752,1374.3333333333333,924,9,SB
1,0.25,20046.375,3439.5,1751.25,670,8,SB
0.25,0.25,21027.5,3339.25,2176.25,371,4,SB
0.16666666666666666,0,35056.333333333336,3973.1666666666665,1671.8333333333333,425,6,SB
1.5,0,7787,3957,2162,537,4,SB
0,0,15992,2526.25,2292,492,4,SB
4,0.5,7091.5,3701.5,2396.75,479,4,SB
3.5,2.5,5079,2029,1923,261,2,SB
1.3333333333333333,0.3333333333333333,21667.666666666668,2924,418,290,3,SB
0.3333333333333333,0.6666666666666666,24754.333333333332,3061.3333333333335,1896.3333333333333,331,3,SB
0.5,0,193,238.5,222,269,2,SB
0,0,38530.4,3808.4,1387.4,438,5,SB
0,0,32794.5,2668,394.5,235,2,SB
0.5,0.5,28111,3682,2672,281,2,SB
0,0.5,31660.5,2690.5,397.5,184,2,SB
2,0.3333333333333333,6599,3050.3333333333335,1648,406,3,SB
2.5,0.16666666666666666,10618.333333333334,4034.3333333333335,2876,753,6,SB
1.8571428571428572,0.14285714285714285,9139,3484.5714285714284,2503.285714285714,888,7,SB
0,0,14554,4910.5,4411,127,2,TS
0.3333333333333333,0.16666666666666666,31932,2778.5,376,382,6,SB
4,3.2,14698.2,5481,3650,643,5,SB
3.5,2.5,14642,5123.5,3824.5,250,2,SB
0,0,8628,1690.5,1904.5,406,4,SB
0.6666666666666666,1,16658.333333333332,3825.6666666666665,3095.3333333333335,398,3,SB
1.5,1,45781.5,6529.5,5455,206,2,SB
0,0,42901,3525.6666666666665,484,140,3,SB
0.5,0,31735.5,2777,380,195,2,SB
0,0,34168,3913.5,1218,238,2,SB
2,0.5,5691.5,1982.5,2473,234,2,SB
1.75,0.5,17155.5,1928.5,1525.5,365,4,SB
1.25,0.5,1115.5,808,758,457,4,SB
0,0.2,9898,2152.8,1092.2,440,5,SB
1,1.3333333333333333,23730.666666666668,6095,5072.333333333333,254,3,SB
0,0,9427.333333333334,2344.3333333333335,2886,249,3,SB
0.5,0.75,22060.75,6998.75,6134,317,4,SB
0.5,0.75,16181,5488.5,4673,337,4,SB
1,0,2918.3333333333335,663.6666666666666,621.6666666666666,394,3,SB
2,1.3333333333333333,49357.666666666664,5974.333333333333,2416.3333333333335,351,3,TS
0.6666666666666666,0.6666666666666666,42163.666666666664,3556,531,272,3,TS
2,2,37070,4446.5,2756,231,2,TS
1.5,1,34536.5,5358.5,586.5,167,2,TS
2,1.5,11194,4530.5,2977.5,200,2,SB
2,0.5,45127,6816,4118,253,2,TS
1,0,14453,5815.5,3993.5,106,2,TS
1.5,0.5,7949.5,3946.5,1430,208,2,TS
0,0,45781.5,6529.5,5455,116,2,TS
0,0,63768.5,4954.5,2000,108,2,TS
0.3333333333333333,0,1266.3333333333333,513.6666666666666,226,392,3,SB
5,6,15996,4750,4201.5,181,2,TS
4.5,1,31747,5872.5,3828,172,2,TS
0.5,0,8492.5,4564,2679.5,233,2,TS
0.3333333333333333,0.3333333333333333,6574,3064,1692,376,3,TS
1.3333333333333333,0,19752,4411.666666666667,3839.3333333333335,172,3,TS
0.2857142857142857,0,39294.857142857145,3267,544.2857142857143,712,7,SB
0,0,35325,2938,524.5,102,2,TS
1,0.5,28225,5475,5189,196,2,SB
0.5,0,15195.5,4632,4179.5,81,2,TS
0,0.3333333333333333,50371.666666666664,7302,5219,213,3,SB
0.5,0,33255,5991.5,5661,163,2,SB
2,0,14347,4518.5,4411,246,2,SB
3.6666666666666665,0.3333333333333333,31412,5425,2582.3333333333335,351,3,SB
5.5,0,7894.5,2878.5,1871,196,2,SB
0,0,16494.5,4795,4436,278,2,SB
2,0,11392,3678.6666666666665,4076.6666666666665,379,3,SB
1,0,16898,4580,4386.5,132,2,TS
2.5,0,12404,2224.5,1879.5,226,2,SB
0,0,2762.8,781.4,801.4,621,5,SB
3,0,15214.5,2704,2429,235,2,SB
0,0,35293.333333333336,5191.666666666667,5023.666666666667,333,3,SB
3,0.5,8641.5,2555.5,1412,237,2,TS
3,0.5,4987.5,2358,1319,276,2,SB
0.375,0,33317,3003.375,577.375,764,8,SB
0.625,0,33494.5,3081,599.25,874,8,SB
0.42857142857142855,0.14285714285714285,29144.285714285714,2763.285714285714,637.8571428571429,712,7,SB
0.8333333333333334,0.16666666666666666,23430.166666666668,3012,490,615,6,SB
0.8333333333333334,0,33911.166666666664,3845.5,567.1666666666666,584,6,SB
3.8,0.6,7507.4,3398,1598.8,480,5,SB
0.4,0.2,17003.6,6042.2,4007,558,5,SB
4,0.75,6926.75,4177.25,1190.5,374,4,SB
5.5,1,34536.5,5358.5,586.5,218,2,SB
2.5,0,39163.5,5739,4388.5,222,2,SB
0,0,33446.666666666664,2485,839.6666666666666,163,3,TS
0.6666666666666666,0.3333333333333333,6574,3064,1692,372,3,SB
2,0,28205,3792.5,2747.5,229,2,TS
3,0.5,14629.5,4443.5,4116,206,2,TS
1.5,0,3701.5,922.5,1274,230,2,SB
0.7142857142857143,0.2857142857142857,29484.571428571428,2652.4285714285716,899.8571428571429,717,7,SB
0.3333333333333333,0,33142.666666666664,2988.6666666666665,985.5,621,6,SB
0.3333333333333333,0,19982.666666666668,5961,5616.666666666667,330,3,TS
0,0,27140,8391,7573,38,1,TS
0,0,2177.25,1669.25,460.5,481,4,SB
2.5,0,3872,1361.5,1567,256,2,SB
3,1,14489,4398.5,3953,249,2,SB
2.6,0.4,12615.4,3931,3684.8,654,5,SB
2.2,0.4,13751,4346.4,4205,656,5,SB
3,0.75,14292.75,4334.5,3905.75,530,4,SB
2,0,21732,6029.5,5481.5,97,2,TS
2,0,39719,4454.5,2026.5,99,2,TS
1,0.3333333333333333,44062.333333333336,5319.333333333333,612,325,3,SB
2.1666666666666665,0.16666666666666666,13278.833333333334,3374.1666666666665,2251.3333333333335,729,6,SB
1.5,0.25,17365,2491.25,2118,476,4,SB
0,0,15606,4056.6666666666665,3992.6666666666665,407,3,SB
2.8,0.2,14881.4,3525.2,2653.6,634,5,SB
1.5,0.3333333333333333,22385.833333333332,4306,3921.5,556,6,SB
2,0,19341.75,2985,2239.25,412,4,SB
1.3333333333333333,0,20602,2141,1805,369,3,SB
2,0.25,19293.75,3175.5,2494.25,470,4,SB
2,0.6666666666666666,20538,2395,2145,369,3,SB
0.6666666666666666,0,21455.333333333332,3535,3143,326,3,SB
1.5,0,15213.5,4924.5,4522,77,2,TS
1.6666666666666667,0.6666666666666666,31412,5425,2582.3333333333335,319,3,SB
0.3333333333333333,0,7632.666666666667,2194.6666666666665,2110.6666666666665,315,3,SB
0.25,0.5,34538,4932.5,5015,492,4,SB
0.75,0.375,23719.25,2050.375,763.125,969,8,SB
0.5,0.25,31580,2675.5,821,375,4,SB
1,0,12978.5,1252,1167,122,2,SB
0,0,12480.5,2218.5,2027,349,4,SB
1,0,5797.333333333333,1397,1398.6666666666667,268,3,SB
2,0.25,3115,713.5,897,351,4,SB
2,0.3333333333333333,906,480,870.3333333333334,380,3,SB
1.6666666666666667,0.3333333333333333,703.3333333333334,293.6666666666667,445.6666666666667,385,3,SB
1.6666666666666667,0.3333333333333333,21614.333333333332,1964.6666666666667,501.6666666666667,384,3,SB
2,0.5,21350.5,6954,5557.5,238,2,SB
0.25,0.5,34538,4932.5,5015,512,4,SB
0.6666666666666666,0.3333333333333333,27884.666666666668,2535.3333333333335,1090,351,3,SB
1,0,22780.5,5130,4760.5,161,2,SB
0,0,31664.5,2673,378.5,368,4,SB
0.5,0,9318,987,1021,270,2,SB
0,0.5,36084,4569,3583,254,2,SB
2,2.5,3756.5,3061,879.5,125,2,SB
0.5714285714285714,0.14285714285714285,19081.285714285714,1843.5714285714287,630.4285714285714,603,7,SB
0.6666666666666666,0,11114.333333333334,2517.6666666666665,2379.6666666666665,343,3,SB
1.8,0.2,26072,3516.8,2381.8,586,5,SB
1.8,0.2,27075,2777,1160.4,558,5,SB
1,1.5,18038.5,4896,4459.5,215,2,TS
1.25,0,18098.5,2109.5,1079,484,4,SB
1.6,0.4,15633.4,2192.2,1588,607,5,SB
1.75,0,33455.25,3309.75,1138.25,465,4,SB
1.5,0,22282,2466.75,1459.5,449,4,SB
1.6666666666666667,0.3333333333333333,22162.666666666668,2040.3333333333333,505,314,3,SB
0.5,0,8874.5,2064,1996.5,192,2,SB
1,0,11086.5,2433.5,2344.5,152,2,SB
1,0.5,21732,6029.5,5481.5,185,2,SB
0.5,0,17372.5,2768.5,2669,190,2,SB
0.25,0.25,16991,3693,2745,517,4,SB
2,3.5,2225,4003,660.5,250,2,TS
0.25,0.25,16276,4605,3143.5,502,4,SB
1.5,0,14901.5,4353.5,3925,125,2,TS
0.5,0,7853,4976,1474,231,2,SB
1.6666666666666667,0.6666666666666666,21327.333333333332,4043,3823,232,3,SB
0,0,14064.5,4589,4671,136,2,TS
1.3333333333333333,0.6666666666666666,26301,3666,1468.3333333333333,345,3,SB
0.75,0.25,39337.5,5379,2102.5,419,4,SB
1,0.5,33182.5,3057,724.5,218,2,SB
0.5,0.5,34885,3005,931.5,213,2,SB
1,0.5,19667,5100,5154,264,2,SB
0,0,40767.5,3555,1305.5,159,2,SB
1,0,14627.333333333334,994.3333333333334,1018.6666666666666,187,3,TS
1,0.3333333333333333,27189,2377.6666666666665,890,326,3,SB
1.5,0.5,32051.5,3014,1216,170,2,SB
2,0.3333333333333333,17850,1960.6666666666667,1748.6666666666667,321,3,SB
1.5,0,10054,1154.5,1187,213,2,SB
2.6666666666666665,0.3333333333333333,11469.666666666666,4164,2851.6666666666665,292,3,SB
4,0,51242,4416.5,2206,202,2,SB
1,0.3333333333333333,21455.333333333332,3535,3143,214,3,TS
0.5,0,1316,1339.5,324,90,2,TS
2,0,21486.5,6314.5,5470,277,2,TS
0.5,0,4045.5,3089,444.5,284,4,SB
2,0,27536,4731,1846.3333333333333,270,3,SB
2,0,14629.5,4443.5,4116,211,2,SB
0.75,0.5,17510.5,4615.75,3037.5,322,4,TS
0.6666666666666666,0.6666666666666666,30673.333333333332,5624,2883.3333333333335,216,3,TS
0.6666666666666666,0.6666666666666666,18682,6674,5186.666666666667,226,3,TS
0.5,0,32440,4240.5,538.5,197,2,TS
0.5,0,32431,2956,484,127,2,TS
0.5,0,14444,4531,3939,118,2,TS
1.5,1.5,8635.5,2472.5,2108.5,199,2,TS
0,0,33255,5991.5,5661,159,2,TS
0,0,51242,4416.5,2206,173,2,TS
0,0,894,685.3333333333334,481,136,3,TS
0,0,13748.5,4352,3835,126,2,TS
0,0,1363.6666666666667,1661,586.6666666666666,128,3,TS
0,0,31735.5,2777,380,87,2,TS
0,0,41671,3342.5,827,92,2,TS
0,0,23684,4917.5,4282,116,2,TS
0.5,0,40071.5,4026.5,2072,83,2,TS
0,0,58430.5,6255,2940.5,71,2,TS
2,0,27601.5,3915,3558,184,2,TS
0.5,0,34512,2776.5,542,123,2,TS
0.5,0,14413.5,4415.5,3999.5,142,2,TS
0,0,32400.5,2840.5,544.5,122,2,TS
0,0,27756.5,5254.5,2816,86,2,TS
1,0,4137.333333333333,2200.6666666666665,1598.3333333333333,152,3,TS
1.5,0,3494,2913,1093.5,114,2,TS
1.5,0,34168,3913.5,1218,160,2,TS
1,0,16139.5,4890,4981.5,183,2,TS
1.5,0,34126.5,3315,1526.5,177,2,TS
0,0,32990,3036,594.5,165,2,TS
0,0,63114,5241,663,34,1,TS
1.25,0.5,10557.5,1732.75,2263.75,471,4,SB
0,0,34391,3171,1183.5,79,2,TS
5,0.6666666666666666,37720.666666666664,5213,4046.6666666666665,213,3,TS
0.6666666666666666,0,43789,3957,1238.6666666666667,268,3,TS
0,0.5,11591.5,6923.5,2045.5,88,2,TS
0,0.5,37180.5,3836.5,1974,88,2,TS
0,0.5,19193.5,5411.5,5429,75,2,TS
0.5,0,15213.5,4924.5,4522,135,2,TS
0.5,0,33200.5,3349.5,1067,120,2,TS
2.5,0.5,34391,3171,1183.5,152,2,TS
0.5,0,34885,3005,931.5,90,2,TS
1,0.5,12172.5,1888,2470,462,4,SB
0.5,0,16898,4580,4386.5,92,2,TS
0,0,33182.5,3057,724.5,152,2,TS
0,0,15195.5,4632,4179.5,165,2,TS
0.6,1.2,46043,3891.8,532,475,5,SB
0.6666666666666666,2,34662.333333333336,2992.3333333333335,444.6666666666667,387,3,SB
0,0,63114,5241,663,36,1,TS
1,0,9397.5,3026,1947.5,149,2,SB
0,0,40071.5,4026.5,2072,84,2,SB
2,0.5,22084.5,5601.5,5527,172,2,SB
0,0,35722,5045,2769,175,3,TS
1.5,0.5,6518,1248,1975,243,2,SB
0.4,0.2,27687.6,3778.8,1057.2,495,5,SB
0.75,0,34168,3913.5,1218,305,4,SB
1.5,0.5,16181,5488.5,4673,231,2,SB
1.4,0.2,2594.4,2045.4,859.2,639,5,SB
1.1666666666666667,0,2490,1942.8333333333333,924.1666666666666,692,6,SB
1,0,2743.5,1645.8333333333333,1100.3333333333333,743,6,SB
1,0.25,34189,4038.25,2472,423,4,SB
0,0,4044,1708.5,1149.5,194,2,SB
2,0.5,51242,4416.5,2206,156,2,SB
1.3333333333333333,0.3333333333333333,22532,3759.6666666666665,3185,316,3,SB
1,0.5,8229,1832.5,2162.5,175,2,TS
0,0,53747,7269,5218,150,2,SB
1,0,33180,6345,838.5,78,2,TS
1.3333333333333333,0,2752.6666666666665,6046,814,158,3,TS
1,0,15193,7920,4293.5,86,2,TS
1.5,0,4971.5,1113.5,1335.5,170,2,SB
2,0,15213.5,4924.5,4522,219,2,SB
2,0,1822,885.5,784,241,2,SB
0,0,30201.5,4019,3209,235,2,SB
0,0,11842.5,1790.5,2340.5,225,2,SB
2.3333333333333335,2,2752.6666666666665,6046,814,212,3,SB
1,0,5934.333333333333,2601.1666666666665,2684.1666666666665,689,6,SB
2,3,4234,5017.5,1393.5,244,2,SB
1.5,3,2506,5344.5,714,229,2,SB
0.5,0,13898,4319,3907,119,2,TS
1.5,0.25,51242,4416.5,2206,322,4,SB
1.75,0.25,23397,2911.5,2022.75,1003,8,SB
2.142857142857143,0.2857142857142857,26269.85714285714,3119.1428571428573,2101.5714285714284,829,7,SB
1.5,0.3333333333333333,27810,3170.3333333333335,1871.6666666666667,716,6,SB
1.8,0.4,32714.6,3512.8,1951.8,543,5,SB
4,1,28199.5,3202,3615,229,2,SB
0.5,0.5,32497,4850.5,4251.5,253,2,SB
0.3333333333333333,0,25595.666666666668,3583,2160,324,3,TS
1,0.5,37180.5,3836.5,1974,248,2,SB
1,0.5,4951,4109,1107,184,2,SB
0.5,0,34885,3005,931.5,210,2,SB
1.5,0,14413.5,4415.5,3999.5,259,2,SB
3.5,1.5,21308,5520.5,2381.5,222,2,SB
1,0.75,2506,5344.5,714,380,4,SB
2.6666666666666665,2.3333333333333335,20245,4365,2468.3333333333335,404,3,SB
1.5,0,3494,2913,1093.5,254,2,SB
2.5,1,33182.5,3057,724.5,244,2,SB
3,1,13748.5,4352,3835,278,2,SB
0,0,5765,2559.3333333333335,1306,374,3,SB
1,0,2347.2,3382.2,588.6,619,5,SB
1,0,32083.25,2866.5,432,372,4,SB
0.75,0.25,16741.75,1724,342.5,425,4,SB
2,0.3333333333333333,30678.333333333332,2749.1666666666665,1147.6666666666667,681,6,SB
1.8333333333333333,0.3333333333333333,33990.166666666664,2937.6666666666665,1296.6666666666667,621,6,SB
2.6666666666666665,0.5,31159.833333333332,3938.5,1300.5,657,6,SB
1.8333333333333333,0.5,27531.833333333332,2853.1666666666665,1941.3333333333333,683,6,SB
2.2,0.4,36742.6,3236.4,1357.8,519,5,SB
2.4,0.8,25451,2342,1465.2,508,5,SB
2.5,2,1951,3848,627.5,233,2,SB
1,0,28225,5475,5189,183,2,SB
1.6666666666666667,1,15287.333333333334,6163.333333333333,1925.6666666666667,279,3,SB
1.5,0,31975,3900.5,3654,159,2,TS
1,0,1951,3848,627.5,189,2,SB
2,0,14813.5,4601,4184,101,2,SB
1,0,2789.5,1449.5,935,226,2,TS
2,0,3494,2913,1093.5,250,2,SB
1,0,20520,2190.5,2320.5,85,2,TS
1.5,0,14405,4590,4232.5,89,2,TS
2,0,3862.5,4358,462,129,2,TS
2,0,16549.5,6933.5,4041.5,104,2,TS
0.25,0,32337,2759.5,630.5,440,4,SB
2,0,21350.5,6954,5557.5,171,2,SB
7,1,3158,2894.5,303.5,220,2,SB
6.5,1,11494,4144,1995.5,171,2,SB
2,0.8333333333333334,15180.166666666666,5469,3668.6666666666665,744,6,SB
1.2,0.6,17177.6,4465.8,1953.4,459,5,SB
1,0.5,21308,5520.5,2381.5,537,6,SB
1.8333333333333333,0.6666666666666666,11494,4142.333333333333,1924.3333333333333,567,6,SB
2.4,1.2,34418,5794.4,1420.6,569,5,SB
2.2,1.2,29669.2,5464.6,2037.8,504,5,SB
2.7142857142857144,0.7142857142857143,12771.857142857143,2998,2173.285714285714,669,7,SB
0,0,14350,4334.5,4085.5,234,2,SB
2.6,1.4,8876.8,4129,1597.4,570,5,SB
2.3333333333333335,1,14794,4760.333333333333,1725.6666666666667,296,3,SB
5,2,9403.5,6483,2278,184,2,SB
4,1.5,33180,6345,838.5,168,2,SB
0,0,34536.5,5358.5,586.5,143,2,SB
2,1,14453,5815.5,3993.5,272,2,SB
1,0.5,16404,4746,4638.5,265,2,SB
0.5,0,37180.5,3836.5,1974,209,2,SB
1.6666666666666667,0.5,25005.833333333332,4537.166666666667,1108.1666666666667,683,6,SB
1.75,0.25,2506,5344.5,714,389,4,SB
0.5,0,21069,2892,1839,187,2,TS
0.4,0,31885.2,6735.6,6071.6,468,5,SB
2.3333333333333335,0.6666666666666666,2259.3333333333335,4643,614,382,3,SB
0,0,3963.5,3453,879.5,171,2,SB
1.6666666666666667,0,2124.8333333333335,1983.1666666666667,994.8333333333334,631,6,SB
2,0,2387.5,3093.1666666666665,1015.1666666666666,642,6,SB
1.8333333333333333,0,4684.666666666667,2320.3333333333335,1426.3333333333333,636,6,SB
2.2,0,2355.2,2037,932.4,612,5,SB
1.6,0,2327.8,2745,936.6,609,5,SB
0.5,0,32386.5,5460.5,5033.5,257,2,SB
0.875,0.25,3148.25,3932.125,767.25,814,8,SB
3,0.5,1735.75,2335,723.75,518,4,SB
1.3333333333333333,0.3333333333333333,2663.5,3088.6666666666665,769,733,6,SB
2.5,0.5,2129.75,4000,754.25,445,4,SB
1,0,2458,4119,953,458,4,SB
1.6666666666666667,0,6821.666666666667,2280.3333333333335,1595.6666666666667,301,3,SB
1,0,6703.5,2617.75,947.25,460,4,SB
1,0,15561,5517,3542,76,1,TS
1.5,0.5,15121.75,3032.75,1805.5,373,4,SB
2.5,1,1766,3240,414,141,2,TS
6,8,2051,3896,824,206,2,SB
0.5,0,22533,2986,383.5,196,2,SB
1.5,0.25,33180,6345,838.5,447,4,SB
2.3333333333333335,1,22239,4334.333333333333,591.3333333333334,308,3,SB
1.5,0,13933.5,2833.5,2515,211,2,SB
1.25,0.25,24118.75,1221.75,577.5,482,4,SB
1.25,0.25,24118.75,1221.75,577.5,496,4,SB
0,0,22164.5,1541,1015,245,2,SB
0.5,0.5,22164.5,1541,1015,243,2,SB
1.5,0.5,24000.5,4878.75,2040.25,509,4,SB
2.25,0.5,35888.75,4809.75,1320.5,506,4,SB
1.6666666666666667,0.6666666666666666,31412,5425,2582.3333333333335,371,3,SB
1.75,0.25,46427,3882.5,2737.5,496,4,SB
1.6666666666666667,0.3333333333333333,43987,2753.6666666666665,1910.6666666666667,377,3,SB
1,0,22164.5,1541,1015,199,2,SB
0.5,0,46427,3882.5,2737.5,245,2,SB
1,0,28068,1654,1869,185,2,SB
0.75,0.25,23446.5,5028,2266,464,4,SB
0.3333333333333333,0.3333333333333333,42664.666666666664,4574,580,370,3,SB
1,1.5,34536.5,5358.5,586.5,262,2,SB
2,0,14813.5,4601,4184,98,2,TS
1.2,0.4,9272.4,2844.6,2614.6,623,5,SB
2.5,0,32800.5,3026,729,98,2,TS
1.5,1,9403.5,6483,2278,241,2,SB
1.6666666666666667,0.3333333333333333,1519.3333333333333,2647.6666666666665,498.6666666666667,400,3,SB
1,0.3333333333333333,2423.6666666666665,1990,330.6666666666667,369,3,SB
1,0,2356,1712.2,493.2,513,5,SB
1,0.7142857142857143,12319.285714285714,3383.1428571428573,444,725,7,SB
1.5,0.25,18146.75,3657,473,369,4,SB
1,0.75,18142.25,3014.75,445.75,423,4,SB
2.3333333333333335,0.3333333333333333,19388.333333333332,3214.6666666666665,2548,332,3,SB
1.5,0.5,9349.5,1800.5,2186.5,192,2,SB
0.375,0.375,27225.75,4027.375,4212.875,950,8,SB
1,1,35271.666666666664,6383,3926,288,3,TS
2.6666666666666665,0.6666666666666666,6364.333333333333,3999,1456.6666666666667,211,3,TS
2.3333333333333335,0.3333333333333333,31216.666666666668,6791.333333333333,6298.333333333333,325,3,TS
0.5,0,45174.5,2456.25,1231.5,537,4,SB
0.75,0,51110.5,2868.5,460,539,4,SB
0.75,0.25,36821.75,2927.25,421.75,525,4,SB
0.5,0,40389,1919.25,542,537,4,SB
0.3333333333333333,0,47109.333333333336,2077.6666666666665,392.3333333333333,358,3,SB
1.5,1,15213.5,4924.5,4522,208,2,TS
0,0,6656,769,1200,140,1,SB
0.2857142857142857,0,21019.85714285714,3075,3552.4285714285716,796,7,SB
0,0,58430.5,6255,2940.5,117,2,TS
0.3333333333333333,0.6666666666666666,46921,5384,2374,265,3,TS
0.5,0,33255,5991.5,5661,103,2,TS
0,0,51242,4416.5,2206,99,2,TS
0.2,0,51242,4416.5,2206,783,10,TS
1.3333333333333333,0,11210.666666666666,7763,3200.3333333333335,136,3,TS
1.6666666666666667,0,23202,6713,897,108,3,TS
1,0,21308,5520.5,2381.5,226,4,TS
1,0,16549.5,6933.5,4041.5,171,2,TS
1,0,34536.5,5358.5,586.5,167,2,TS
0.4,0,27298.8,3890,4173.4,509,5,SB
0.5,0,22664.5,4534,2129.5,180,2,TS
0.5,0,14307,4306,3955,122,2,TS
0.5,0,32294,2731,500,93,2,TS
0.5,0,31612,2647,404.5,94,2,TS
0.5,0,40443.5,7830,6395.5,186,2,TS
0,0,58430.5,6255,2940.5,165,2,TS
0.5,0,46558.5,5430.5,4483.5,174,2,TS
0.5,0,41671,3342.5,827,329,4,TS
0,0,13934,4336.5,3940,80,2,TS
0,0,31921,2761.5,485,63,2,TS
1,0.42857142857142855,7071.142857142857,4573.571428571428,1777.4285714285713,731,7,SB
0.5,0,20060,1954,1919,95,2,TS
0.5,0,31932,2778.5,376,81,2,TS
0.6666666666666666,0.3333333333333333,11214,3379,3048.3333333333335,202,3,TS
0.5,0,33182.5,3057,724.5,137,2,TS
0.5,0,32616.5,2868.5,661,173,2,TS
1,0,36084,4569,3583,163,2,TS
0.5,0,40767.5,3555,1305.5,102,2,TS
0.3333333333333333,0,25404,2443.3333333333335,2548.3333333333335,185,3,TS
0.5,0,22780.5,5130,4760.5,104,2,TS
0,0,32138.5,2808,700.5,129,2,TS
1.1428571428571428,0.42857142857142855,7277.571428571428,4446.857142857143,1370.5714285714287,705,7,SB
1,0,27140,8391,7573,74,1,TS
1,0,39370,3592,3749,115,1,TS
1,0,3251,873,786,77,1,TS
0,0,31921,2761.5,485,105,2,TS
0.5,0,31764,2692,463,117,2,TS
1,0,63114,5241,663,44,1,TS
1,0,49597,6104.5,3445,179,2,TS
1.5,0,31610,7679.5,6900,156,2,TS
1,0,31612,2647,404.5,163,2,SB
1.5,0,13625,4222,3859.5,176,2,SB
0,0,15633.5,4609,4799,62,2,TS
3,1.5,2403,3863.5,806,255,2,SB
0.5,0,34885,3005,931.5,121,2,TS
1,0,53747,7269,5218,34,1,TS
1.25,0.25,33255,5991.5,5661,401,4,SB
0.5,0.5,41671,3342.5,827,199,2,SB
1,0.5,11361.5,1170.5,1081,191,2,TS
1.75,0.5,24186.5,7132.5,2566,388,4,SB
2,0.42857142857142855,51528,5981.142857142857,3047.5714285714284,721,7,SB
1,0,42907.666666666664,3793,832.3333333333334,264,3,SB
0,0,31764,2692,463,164,2,SB
0,0,18247,3555.5,3245,128,2,SB
1.5,0.75,5818,4042.25,1474.75,442,4,SB
1,0,14151.5,4383,4155.5,202,2,SB
0,0,32138.5,2808,700.5,105,2,SB
0,0,31792.5,2694.5,476,184,2,TS
3,0.5,34536.5,5358.5,586.5,184,2,TS
3,0.5,29853,6372.5,2864,145,2,TS
0.7142857142857143,0.2857142857142857,31459.14285714286,5423.714285714285,925,779,7,SB
0.6666666666666666,0.3333333333333333,36613.5,4757.333333333333,826.1666666666666,605,6,SB
0,0.5,10833.5,4659,1481,231,2,SB
0,0.25,40767.5,3555,1305.5,329,4,SB
0,0.6666666666666666,39205,4692.666666666667,2946,306,3,SB
1.5,0.5,44984.5,8387.5,7302.5,162,2,TS
0,0.5,10833.5,4659,1481,201,2,SB
0,0,10833.5,4659,1481,258,2,SB
1.5,0,14636,4546.5,3976,170,2,TS
0.5,0,27250.5,4418.5,4087.5,182,2,SB
0,0,63114,5241,663,46,1,TS
0,1,2119,496,659,124,1,TS
1,0,24307.333333333332,3568.6666666666665,3374.3333333333335,356,3,SB
0.75,0,34691.25,5907.75,4837.75,447,4,SB
1.6666666666666667,0,11505.666666666666,5514,3309.6666666666665,387,3,SB
2,0,11800.666666666666,3265,3419,348,3,SB
0.5,0,34518.5,3412,1152.5,99,2,SB
0.5,0,15195.5,4632,4179.5,454,4,SB
1,0,27250.5,4418.5,4087.5,276,2,SB
1.5,0.5,32804.5,3069,917,185,2,SB
1,0.14285714285714285,19680,4582.714285714285,5040.428571428572,679,7,SB
0.6,0,17139.2,5536.8,4488.4,489,5,SB
1.6666666666666667,0.3333333333333333,21327.333333333332,4043,3823,319,3,SB
1.5,0,15635.5,4546.5,4457.5,142,2,TS
0.5,0,22780.5,5130,4760.5,226,2,SB
0.5,0,28895.5,2730.5,2848.5,154,2,TS
1,0,5558.5,2550.5,2517,245,2,SB
