student_id,course_id,gender,enrollment_reason,enrollment_status,final_grade,subject,semester,section,int,uv,percomp,tv,sum_discussion_posts,sum_n_words,overall_percent_earned,variability_percent_earned,n_with_100_pct
77190,FrScA-S216-01,F,Other,Approved/Enrolled,92.43792325,FrScA,S216,01,5,3.3333333333333335,4.5,4.285714285714286,NA,NA,0.9337349397590361,0.06858806090341985,16
85123,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,81.71557562,FrScA,S216,01,4,4.333333333333333,4,4.142857142857143,NA,NA,0.9156626506024096,0.09352517302882535,16
85258,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,89.05191874,FrScA,S216,01,4,3.6666666666666665,3,3.857142857142857,NA,NA,0.9397590361445783,0.036331774017231803,15
85287,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,93.67945824,FrScA,S216,01,4.6,3.6666666666666665,4,4.285714285714286,NA,NA,0.9879518072289156,0.022411000803312427,18
85642,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,83.74717833,FrScA,S216,01,3.2,3.3333333333333335,2.5,3.2857142857142856,NA,NA,0.9518072289156626,0.06404883658491131,17
85644,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,84.98871332,FrScA,S216,01,5,3.3333333333333335,4,4.285714285714286,NA,NA,0.9487951807228916,0.06696321055940606,17
85659,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,67.72009029,FrScA,S216,01,3.8,3.3333333333333335,2.5,3.5714285714285716,NA,NA,0.79216867469879515,0.2402668791894851,12
85796,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,91.19638826,FrScA,S216,01,4,3,2.5,3.5714285714285716,NA,NA,0.9457831325301205,0.02989338995162996,16
86229,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,84.65011287,FrScA,S216,01,5,3.3333333333333335,4.5,4.285714285714286,NA,NA,0.927710843373494,0.08266143039319483,17
86251,FrScA-S216-01,F,Other,Approved/Enrolled,72.91196388,FrScA,S216,01,4.4,2.6666666666666665,3,3.5714285714285716,NA,NA,0.8433734939759037,0.1705717803760442,14
86349,FrScA-S216-01,F,Scheduling Conflict,Approved/Enrolled,87.81038375,FrScA,S216,01,5,5,4.5,5,NA,NA,0.9518072289156626,0.05668494952212973,16
86490,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,93.67945824,FrScA,S216,01,4.4,4.333333333333333,3.5,4.285714285714286,NA,NA,0.95783132530120485,0.07302396116900646,16
86515,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,87.13318284,FrScA,S216,01,5,4,4,4.571428571428571,NA,NA,0.8975903614457831,0.048883132244559244,15
86836,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,89.84198646,FrScA,S216,01,4,3,3,3.5714285714285716,NA,NA,0.9457831325301205,0.06615837774883003,16
87020,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,73.25056433,FrScA,S216,01,4,3.3333333333333335,4,3.5714285714285716,NA,NA,0.8795180722891566,0.16755638451342403,13
87861,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,95.48532731,FrScA,S216,01,4.6,3.6666666666666665,4,4.142857142857143,NA,NA,0.9879518072289156,0.016106804422878995,18
88596,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,91.87358916,FrScA,S216,01,4.4,3.6666666666666665,3,4,NA,NA,0.9518072289156626,0.06845921414684912,17
88845,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,90.97065463,FrScA,S216,01,4.8,3.6666666666666665,3.5,4.285714285714286,NA,NA,0.9548192771084337,0.05512449769361486,16
88854,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,69.63882619,FrScA,S216,01,3.8,2.6666666666666665,2.5,3.2857142857142856,NA,NA,0.8313253012048193,0.14193914531746693,11
89333,FrScA-S216-01,F,Other,Approved/Enrolled,90.51918736,FrScA,S216,01,NA,4,3.5,4,NA,NA,0.9397590361445783,0.06635848018683155,16
89345,FrScA-S216-01,M,Course Unavailable at Local School,Dropped,NA,FrScA,S216,01,4,2.3333333333333335,4,3.2857142857142856,NA,NA,0.07228915662650602,0.4220069494951378,1
89465,FrScA-S216-01,M,Course Unavailable at Local School,Dropped,NA,FrScA,S216,01,3,3.3333333333333335,2.5,3.142857142857143,NA,NA,0,NA,0
90029,FrScA-S216-01,F,Other,Approved/Enrolled,68.62302483,FrScA,S216,01,4.8,3.6666666666666665,3.5,4.428571428571429,NA,NA,0.7710843373493976,0.24606928921753035,8
90277,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,91.4221219,FrScA,S216,01,4.4,3,3.5,3.857142857142857,NA,NA,0.9397590361445783,0.064480932423015,17
90394,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,45.59819413,FrScA,S216,01,5,3.3333333333333335,3.5,4.285714285714286,NA,NA,0.8012048192771084,0.11114031832259014,13
90622,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,89.61625282,FrScA,S216,01,3.8,3.3333333333333335,2.5,3.5714285714285716,NA,NA,0.9156626506024096,0.0859491535694295,16
90636,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,52.37020316,FrScA,S216,01,3.8,3.6666666666666665,3.5,3.7142857142857144,NA,NA,0.9457831325301205,0.19619725070579827,15
90989,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,88.48758465,FrScA,S216,01,4.8,3,3.5,4,NA,NA,0.9096385542168675,0.06600072557985968,15
91212,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,81.6027088,FrScA,S216,01,5,4.666666666666667,3.5,4.857142857142857,NA,NA,0.9156626506024096,0.09100104041061337,15
92124,FrScA-S216-01,M,Other,Approved/Enrolled,75.16930023,FrScA,S216,01,4.2,2.6666666666666665,3.5,3.4285714285714284,NA,NA,0.8765060240963856,0.07380793096464901,15
94070,FrScA-S216-01,M,Other,Approved/Enrolled,93.67945824,FrScA,S216,01,4.4,4,3.5,4.285714285714286,NA,NA,0.9879518072289156,0.016106804422878995,18
94135,FrScA-S216-01,F,Other,Approved/Enrolled,85.89164786,FrScA,S216,01,4.4,3.6666666666666665,3.5,4.142857142857143,NA,NA,0.9006024096385542,0.13805338290122324,14
94156,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,95.03386005,FrScA,S216,01,3.8,3,3,3.4285714285714284,NA,NA,1,0,20
94172,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,90.97065463,FrScA,S216,01,4.2,4,4,4,NA,NA,0.9518072289156626,0.064427217691516,18
94257,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,90.29345372,FrScA,S216,01,5,3.6666666666666665,4,4.428571428571429,NA,NA,0.9397590361445783,0.08341765692844559,15
94288,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,91.87358916,FrScA,S216,01,4.6,3.6666666666666665,4,4.142857142857143,NA,NA,0.9518072289156626,0.07317915524095947,15
94292,FrScA-S216-01,M,Other,Approved/Enrolled,89.05191874,FrScA,S216,01,5,5,5,5,NA,NA,0.9367469879518072,0.0693204089620361,16
94331,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,21.89616253,FrScA,S216,01,4.8,3.6666666666666665,4,4.285714285714286,NA,NA,0.41566265060240964,0.23519137572124402,5
94332,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,75.84650113,FrScA,S216,01,4,2,3,3.142857142857143,NA,NA,0.9759036144578314,0.03221360884575802,18
94356,FrScA-S216-01,F,Scheduling Conflict,Dropped,NA,FrScA,S216,01,5,4.333333333333333,3,4.714285714285714,NA,NA,0.18072289156626506,0.3641958264060272,4
94370,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,94.13092551,FrScA,S216,01,4,4,4,4,NA,NA,0.963855421686747,0.09320430273765003,17
94376,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,93.67945824,FrScA,S216,01,4,2.6666666666666665,3.5,3.4285714285714284,NA,NA,0.9518072289156626,0.052383905307742944,17
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,85.10158014,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,0.9397590361445783,0.06729831837611482,17
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,92.0993228,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,0.963855421686747,0.038444007488319866,17
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,83.18284424,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,0.8975903614457831,0.09402739226037184,15
94419,FrScA-S216-01,M,Other,Approved/Enrolled,83.74717833,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,0.9879518072289156,0.016106804422878995,18
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,75.16930023,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,0.8343373493975904,0.2132289271895443,13
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,73.13769752,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,0.8885542168674698,0.10042951780851762,15
94756,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,68.84875847,FrScA,S216,01,4.2,3,3,3.5714285714285716,NA,NA,0.8644578313253012,0.0719485277967172,15
94824,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,96.38826185,FrScA,S216,01,4.8,3.3333333333333335,3.5,4.142857142857143,NA,NA,0.9879518072289156,0.016106804422878995,18
94869,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,40.97065463,FrScA,S216,01,3.4,2.3333333333333335,3,3,NA,NA,0.9066265060240963,0.12276577794543413,14
95005,FrScA-S216-01,F,Other,Approved/Enrolled,95.03386005,FrScA,S216,01,4.2,3.6666666666666665,3.5,4,NA,NA,0.9759036144578314,0.03221360884575802,18
95045,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,76.74943567,FrScA,S216,01,2.6,1.6666666666666667,2,2.2857142857142856,NA,NA,0.572289156626506,0.26376938387375465,8
95165,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,92.0993228,FrScA,S216,01,4,2,3.5,3.142857142857143,NA,NA,0.9397590361445783,0.06745292996764309,16
95360,FrScA-S216-01,F,Other,Approved/Enrolled,91.87358916,FrScA,S216,01,4.6,2,4,3.5714285714285716,NA,NA,0.9518072289156626,0.052383905307742944,17
95449,FrScA-S216-01,F,Other,Approved/Enrolled,42.0993228,FrScA,S216,01,5,4,4,4.571428571428571,NA,NA,0.6957831325301205,0.2953269916257021,5
95485,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,36.79458239,FrScA,S216,01,4.2,5,3,5,NA,NA,0.7349397590361446,0.12375210552469774,14
95633,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,66.93002257,FrScA,S216,01,4,3.3333333333333335,3,3.7142857142857144,NA,NA,0.8644578313253012,0.1737124094146948,10
95684,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,0.902934537,FrScA,S216,01,3.8,3.6666666666666665,3,3.7142857142857144,NA,NA,0,NA,0
95726,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,94.58239278,FrScA,S216,01,4.2,3,3.5,3.7142857142857144,NA,NA,0.927710843373494,0.07688801497663972,17
95743,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,95.93679458,FrScA,S216,01,4.8,3.3333333333333335,4,4.142857142857143,NA,NA,0.9759036144578314,0.02703087467447469,17
95896,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,75.50790068,FrScA,S216,01,4,2.6666666666666665,2.5,3.4285714285714284,NA,NA,0.8192771084337349,0.20759712406898279,7
95989,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,85.44018059,FrScA,S216,01,4,4.333333333333333,3.5,4.142857142857143,NA,NA,0.9216867469879518,0.12678284721692148,14
95991,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,82.39277652,FrScA,S216,01,5,4.666666666666667,4.5,4.857142857142857,NA,NA,0.8192771084337349,0.1767383869455594,8
43146,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.4537246,FrScA,S216,02,4.2,3.6666666666666665,4,3.857142857142857,NA,NA,0.9759036144578314,0.027065580537629013,17
77067,FrScA-S216-02,F,Course Unavailable at Local School,Dropped,NA,FrScA,S216,02,3.6,3,4.5,3.2857142857142856,NA,NA,0.18072289156626506,0.3624610128250213,4
77141,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,82.27990971,FrScA,S216,02,4.2,4,3.5,4.142857142857143,NA,NA,0.95783132530120485,0.06701695923361072,16
77980,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.00225734,FrScA,S216,02,4.4,4.333333333333333,4,4.428571428571429,NA,NA,0.9759036144578314,0.03224503392267628,18
87988,FrScA-S216-02,F,Course Unavailable at Local School,Dropped,NA,FrScA,S216,02,5,4.333333333333333,4.5,4.714285714285714,NA,NA,0.07228915662650602,0.42136532203584537,1
88048,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.00225734,FrScA,S216,02,3.6,2.6666666666666665,3,3.2857142857142856,NA,NA,0.9518072289156626,0.05413116107525805,17
89994,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,90.74492099,FrScA,S216,02,4.6,3.6666666666666665,4,4.142857142857143,NA,NA,0.9759036144578314,0.027065580537629013,17
91410,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,61.173814900000004,FrScA,S216,02,3.4,3.3333333333333335,2.5,3.4285714285714284,NA,NA,0.713855421686747,0.1498656822406178,9
91550,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,69.97742664,FrScA,S216,02,3.8,4,2,3.857142857142857,NA,NA,0.8283132530120482,0.13660145463655143,9
91607,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,70.54176072,FrScA,S216,02,4.4,4.333333333333333,4,4.428571428571429,NA,NA,0.7981927710843374,0.17802593450439194,8
91943,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,91.64785553,FrScA,S216,02,5,4.666666666666667,4.5,4.857142857142857,NA,NA,0.9759036144578314,0.03224503392267628,18
95476,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,68.17155756,FrScA,S216,02,5,5,4.5,5,NA,NA,0.7831325301204819,0.17700668314977605,9
95923,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,89.61625282,FrScA,S216,02,4.2,3.3333333333333335,3,3.857142857142857,NA,NA,0.95783132530120485,0.05220564764029298,17
95925,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,90.74492099,FrScA,S216,02,5,3.6666666666666665,3,4.428571428571429,NA,NA,0.963855421686747,0.04836755088401441,18
96082,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,52.59593679,FrScA,S216,02,3.6,3.6666666666666665,3.5,3.5714285714285716,NA,NA,0.7289156626506024,0.3332851346450116,11
96134,FrScA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,89.72911964,FrScA,S216,02,5,3.3333333333333335,4.5,4.285714285714286,NA,NA,0.9608433734939759,0.04291154129065804,16
96142,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,90.85778781,FrScA,S216,02,4.4,3.3333333333333335,3.5,4,NA,NA,0.9066265060240963,0.11929502800072099,14
96189,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,88.48758465,FrScA,S216,02,4.8,3.3333333333333335,2.5,4.142857142857143,NA,NA,0.927710843373494,0.082768944502189,17
96280,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,81.03837472,FrScA,S216,02,4.2,3.6666666666666665,3,4,NA,NA,0.9397590361445783,0.066438474482144,16
96414,FrScA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,61.62528217,FrScA,S216,02,4.8,3.3333333333333335,3.5,4.142857142857143,NA,NA,0.9216867469879518,0.11656330135313415,14
96433,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.4537246,FrScA,S216,02,4,3,3,3.5714285714285716,NA,NA,0.9879518072289156,0.016122516961338127,18
96769,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,59.59367946,FrScA,S216,02,4.8,5,4.5,5,NA,NA,0.5993975903614458,0.31286573063828294,5
96841,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,92.55079007,FrScA,S216,02,5,3,3.5,4.142857142857143,NA,NA,0.9879518072289156,0.016122516961338127,18
51943,FrScA-S216-03,M,Learning Preference of the Student,Withdrawn,NA,FrScA,S216,03,3.8,3.6666666666666665,3.5,3.7142857142857144,NA,NA,0.11746987951807229,0.436490803625856,2
85348,FrScA-S216-03,F,Course Unavailable at Local School,Approved/Enrolled,76.29464286,FrScA,S216,03,4.4,3,4,3.7142857142857144,NA,NA,0.8561746987951807,0.11278847529309802,6
94369,FrScA-S216-03,F,Course Unavailable at Local School,Approved/Enrolled,66.03794643,FrScA,S216,03,4,3.3333333333333335,3.5,3.7142857142857144,NA,NA,0.7762048192771084,0.15610397873335885,4
85867,FrScA-S216-04,F,Course Unavailable at Local School,Approved/Enrolled,86.20767494,FrScA,S216,04,5,3.6666666666666665,4,4.428571428571429,NA,NA,0.8914457831325301,0.1549499067747924,11
86002,FrScA-S216-04,F,Other,Approved/Enrolled,91.50564334,FrScA,S216,04,4.4,4,3.5,4.142857142857143,NA,NA,0.9295481927710844,0.08180186515227326,10
88311,FrScA-S216-04,M,Course Unavailable at Local School,Approved/Enrolled,92.60722348,FrScA,S216,04,5,3,4,4.142857142857143,NA,NA,0.9759036144578314,0.03224503392267628,18
96048,FrScA-S216-04,M,Learning Preference of the Student,Approved/Enrolled,70.85327314,FrScA,S216,04,4,2,3.5,3.142857142857143,NA,NA,0.920933734939759,0.1576354918632906,10
64930,FrScA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,83.23287671,FrScA,T116,01,5,3.3333333333333335,3,4.285714285714286,NA,NA,0.9275602409638554,0.08633189771816822,11
72287,FrScA-T116-01,F,Learning Preference of the Student,Approved/Enrolled,90.86757991,FrScA,T116,01,4.4,3.3333333333333335,4,4,NA,NA,0.9378012048192772,0.0728683806704379,9
87866,FrScA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,94.50456621,FrScA,T116,01,3.8,3.3333333333333335,3.5,3.5714285714285716,NA,NA,0.9595180722891566,0.058359798953578824,11
44638,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,81.70184255,OcnA,S116,01,4,3,3,3.5714285714285716,3,95,0.8971,0.10903788290787675,12
54066,OcnA-S116-01,F,Other,Approved/Enrolled,93.90452261,OcnA,S116,01,4.6,4.666666666666667,4,4.714285714285714,9,438,0.9779333333333333,0.05367129403473119,14
54346,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,51.0921273,OcnA,S116,01,4.4,2,3,3.2857142857142856,1,197,0.5794666666666667,0.3497188630150714,6
57981,OcnA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,66.69011725,OcnA,S116,01,4.2,3.3333333333333335,2.5,3.857142857142857,9,829,0.8823666666666666,0.10398593960267496,9
58178,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,92.68174204,OcnA,S116,01,4,4,4.5,4,8,458,0.9533333333333334,0.17884201512583392,15
66740,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,99.32998325,OcnA,S116,01,4,3,3,3.5714285714285716,11,824,0.99,0.01832330018523854,17
67920,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,90.70351759,OcnA,S116,01,4.8,4.333333333333333,4.5,4.571428571428571,10,616,0.9733333333333334,0.10991896894161232,13
86460,OcnA-S116-01,F,Other,Approved/Enrolled,88.72026801,OcnA,S116,01,4.2,3.6666666666666665,3.5,4,6,387,0.9238333333333333,0.08597403928147615,11
86758,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,94.61474037,OcnA,S116,01,4.6,3,3.5,3.857142857142857,7,390,0.9608333333333333,0.09975390039128723,15
86943,OcnA-S116-01,M,Scheduling Conflict,Approved/Enrolled,73.07872697,OcnA,S116,01,4.4,3.6666666666666665,4,4,8,495,0.6287666666666667,0.3219194643392472,7
87970,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,86.69514238,OcnA,S116,01,4.2,5,3,5,12,369,0.8908333333333334,0.1446022106306183,10
88440,OcnA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,81.06532663,OcnA,S116,01,4.6,4,3.5,4.285714285714286,5,344,0.8733333333333333,0.13360737796414793,8
89114,OcnA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,95.00837521,OcnA,S116,01,4,3.6666666666666665,3,3.857142857142857,10,383,0.9488333333333333,0.1401758682207203,11
89435,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,93.83249581,OcnA,S116,01,5,3.6666666666666665,4.5,4.428571428571429,13,888,0.9833333333333333,0.06247038772174591,15
89487,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,81.89782245,OcnA,S116,01,5,4,4.5,4.571428571428571,9,462,0.9370999999999999,0.1037537865466628,9
90562,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,77.5561139,OcnA,S116,01,NA,3.3333333333333335,4.5,3.4285714285714284,5,92,0.8983333333333333,0.19243968353290758,10
90861,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,89.12897822,OcnA,S116,01,4.2,4,3,4.142857142857143,6,524,0.8948333333333333,0.11691373187457768,9
91635,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,73.48743719,OcnA,S116,01,3,3,3,3,5,448,0.81466666666666665,0.25451776220595296,5
91818,OcnA-S116-01,M,Other,Approved/Enrolled,96.46231156,OcnA,S116,01,4,3.6666666666666665,3.5,3.857142857142857,9,550,0.97,0.10296322371894001,13
54282,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,93.40033501,OcnA,S116,02,3.4,2,3.5,2.7142857142857144,6,238,0.9608333333333333,0.11739356881873896,13
54342,OcnA-S116-02,F,Learning Preference of the Student,Approved/Enrolled,64.78224456,OcnA,S116,02,4,3,3.5,3.5714285714285716,2,96,0.8573333333333333,0.15351775288969882,9
68476,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,94.57956449,OcnA,S116,02,4,3.6666666666666665,4,3.857142857142857,4,178,0.9687666666666667,0.06479918315400973,12
85410,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,93.9279732,OcnA,S116,02,5,5,5,5,8,444,0.945,0.12554544510111054,10
85487,OcnA-S116-02,F,Course Unavailable at Local School,Dropped,NA,OcnA,S116,02,3.4,4.333333333333333,3,3.7142857142857144,NA,NA,0,NA,0
86133,OcnA-S116-02,M,Course Unavailable at Local School,Approved/Enrolled,79.11222781,OcnA,S116,02,4.4,4,3.5,4.285714285714286,8,453,0.8602666666666666,0.13579689506953505,7
86689,OcnA-S116-02,M,Course Unavailable at Local School,Approved/Enrolled,60.40201005,OcnA,S116,02,5,4,3,4.571428571428571,10,666,0.9633333333333334,0.08287455952799425,12
87001,OcnA-S116-02,M,Course Unavailable at Local School,Approved/Enrolled,68.25795645,OcnA,S116,02,4.2,3.6666666666666665,4.5,4,7,259,0.9125,0.15975844503286885,8
87122,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,8.040201005,OcnA,S116,02,5,5,4,5,5,364,0.2866666666666667,0.18582919598213055,5
87209,OcnA-S116-02,F,Learning Preference of the Student,Approved/Enrolled,80.83752094,OcnA,S116,02,3.8,3.3333333333333335,3.5,3.5714285714285716,5,279,0.9241666666666667,0.07367742241079973,14
88166,OcnA-S116-02,F,Scheduling Conflict,Approved/Enrolled,84.92127303,OcnA,S116,02,5,3,3,4.142857142857143,7,379,0.8644333333333333,0.19924514863221193,7
88168,OcnA-S116-02,F,Scheduling Conflict,Approved/Enrolled,95.96314908,OcnA,S116,02,4.8,3.6666666666666665,3.5,4.285714285714286,9,488,0.96,0.06621971888788597,15
90090,OcnA-S116-02,F,Other,Approved/Enrolled,96.29815745,OcnA,S116,02,5,4,3.5,4.571428571428571,7,338,0.975,0.05575234699908544,14
92021,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,86.76716918,OcnA,S116,02,5,4.666666666666667,4.5,4.857142857142857,8,331,0.8925,0.11227482897474607,9
88307,OcnA-S116-03,M,Course Unavailable at Local School,Approved/Enrolled,54.5352381,OcnA,S116,03,4.4,3,3,3.857142857142857,3,173,0.6307826086956523,0.22502644530345994,1
47979,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,81.85259631,OcnA,S216,01,4,3.6666666666666665,2.5,3.857142857142857,NA,NA,0.807639344262295,0.15308850485385428,3
62175,OcnA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,73.77386935,OcnA,S216,01,3.2,2,2.5,2.7142857142857144,NA,NA,0.7315737704918033,0.17893444944861842,3
68022,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,90.95979899,OcnA,S216,01,4.8,4,3.5,4.428571428571429,NA,NA,0.9245901639344263,0.08675537145867725,8
76443,OcnA-S216-01,F,Course Unavailable at Local School,Withdrawn,NA,OcnA,S216,01,3.6,4,2.5,3.857142857142857,NA,NA,0.7469180327868853,0.1464022633693908,5
80822,OcnA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,90.94639866,OcnA,S216,01,5,5,5,5,NA,NA,0.910655737704918,0.11537857567372041,8
84932,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,88.30318258,OcnA,S216,01,5,4.666666666666667,4.5,4.857142857142857,NA,NA,0.8894426229508198,0.13781257754724138,9
86240,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,71.80904523,OcnA,S216,01,4,3.6666666666666665,3.5,3.857142857142857,NA,NA,0.769016393442623,0.15406350310490108,3
86296,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,73.1038526,OcnA,S216,01,3.6,3,3,3.2857142857142856,NA,NA,0.6827868852459016,0.1958956099227457,2
86527,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,82.71524288,OcnA,S216,01,4.4,4,3,4.285714285714286,NA,NA,0.8061639344262295,0.20488715574357988,7
87670,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,76.20435511,OcnA,S216,01,4.8,5,5,4.857142857142857,NA,NA,0.7432131147540983,0.14766357929791668,3
87825,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,93.47738693,OcnA,S216,01,4.6,3.6666666666666665,4.5,4.142857142857143,NA,NA,0.9376393442622951,0.06686953417207168,13
88474,OcnA-S216-01,F,Other,Approved/Enrolled,56.9681742,OcnA,S216,01,4.2,3,3,3.7142857142857144,NA,NA,0.6855737704918032,0.17291265055577115,4
88504,OcnA-S216-01,F,Course Unavailable at Local School,Dropped,NA,OcnA,S216,01,3.8,3,4,3.4285714285714284,NA,NA,0.11147540983606558,0.308188254156449,0
88849,OcnA-S216-01,M,Scheduling Conflict,Approved/Enrolled,90.76884422,OcnA,S216,01,4.2,4,3,4.142857142857143,NA,NA,0.878327868852459,0.15512566504552194,6
