student_id,course_id,gender,enrollment_reason,enrollment_status,final_grade,time_spent,subject,semester,section,int,uv,percomp,percentage_earned,sum_discussion_posts,sum_n_words
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,85.10158014,2111.7837,FrScA,S216,01,3.8,3,2.5,0.9397590361445783,NA,NA
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,92.0993228,177.7168,FrScA,S216,01,4.4,3.6666666666666665,3.5,0.963855421686747,NA,NA
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,83.18284424,1665.1169,FrScA,S216,01,4,2.3333333333333335,3.5,0.8975903614457831,NA,NA
94419,FrScA-S216-01,M,Other,Approved/Enrolled,83.74717833,1095.1999,FrScA,S216,01,3.8,3.3333333333333335,3,0.9879518072289156,NA,NA
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,75.16930023,791.0503,FrScA,S216,01,4.4,3.6666666666666665,3.5,0.8343373493975904,NA,NA
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,73.13769752,1705.1165,FrScA,S216,01,5,3.6666666666666665,5,0.8885542168674698,NA,NA
94756,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,68.84875847,1122.5334,FrScA,S216,01,4.2,3,3,0.8644578313253012,NA,NA
94824,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,96.38826185,2414.5498,FrScA,S216,01,4.8,3.3333333333333335,3.5,0.9879518072289156,NA,NA
94869,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,40.97065463,955.3,FrScA,S216,01,3.4,2.3333333333333335,3,0.9066265060240963,NA,NA
95005,FrScA-S216-01,F,Other,Approved/Enrolled,95.03386005,2182.8836,FrScA,S216,01,4.2,3.6666666666666665,3.5,0.9759036144578314,NA,NA
95045,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,76.74943567,2977.4502,FrScA,S216,01,2.6,1.6666666666666667,2,0.572289156626506,NA,NA
95165,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,92.0993228,1113.2168,FrScA,S216,01,4,2,3.5,0.9397590361445783,NA,NA
95360,FrScA-S216-01,F,Other,Approved/Enrolled,91.87358916,1613.3166,FrScA,S216,01,4.6,2,4,0.9518072289156626,NA,NA
95449,FrScA-S216-01,F,Other,Approved/Enrolled,42.0993228,1232.8665,FrScA,S216,01,5,4,4,0.6957831325301205,NA,NA
95485,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,36.79458239,193.0498,FrScA,S216,01,4.2,5,3,0.7349397590361446,NA,NA
95633,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,66.93002257,981.7835,FrScA,S216,01,4,3.3333333333333335,3,0.8644578313253012,NA,NA
95684,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,0.902934537,88.5167,FrScA,S216,01,3.8,3.6666666666666665,3,0,NA,NA
95726,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,94.58239278,1823.8667,FrScA,S216,01,4.2,3,3.5,0.927710843373494,NA,NA
95743,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,95.93679458,3122.9167,FrScA,S216,01,4.8,3.3333333333333335,4,0.9759036144578314,NA,NA
95896,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,75.50790068,1133.2169,FrScA,S216,01,4,2.6666666666666665,2.5,0.8192771084337349,NA,NA
95989,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,85.44018059,873.6171,FrScA,S216,01,4,4.333333333333333,3.5,0.9216867469879518,NA,NA
95991,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,82.39277652,870.3836,FrScA,S216,01,5,4.666666666666667,4.5,0.8192771084337349,NA,NA
43146,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.4537246,1555.1667,FrScA,S216,02,4.2,3.6666666666666665,4,0.9759036144578314,NA,NA
77067,FrScA-S216-02,F,Course Unavailable at Local School,Dropped,NA,40.4334,FrScA,S216,02,3.6,3,4.5,0.18072289156626506,NA,NA
77141,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,82.27990971,3020.7167,FrScA,S216,02,4.2,4,3.5,0.95783132530120485,NA,NA
77980,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.00225734,3031.3165,FrScA,S216,02,4.4,4.333333333333333,4,0.9759036144578314,NA,NA
87988,FrScA-S216-02,F,Course Unavailable at Local School,Dropped,NA,7.8831,FrScA,S216,02,5,4.333333333333333,4.5,0.07228915662650602,NA,NA
88048,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.00225734,2269.133,FrScA,S216,02,3.6,2.6666666666666665,3,0.9518072289156626,NA,NA
89994,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,90.74492099,2310.3333,FrScA,S216,02,4.6,3.6666666666666665,4,0.9759036144578314,NA,NA
91410,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,61.173814900000004,857.6167,FrScA,S216,02,3.4,3.3333333333333335,2.5,0.713855421686747,NA,NA
91550,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,69.97742664,1722.1833,FrScA,S216,02,3.8,4,2,0.8283132530120482,NA,NA
91607,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,70.54176072,608.0833,FrScA,S216,02,4.4,4.333333333333333,4,0.7981927710843374,NA,NA
91943,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,91.64785553,3429.0336,FrScA,S216,02,5,4.666666666666667,4.5,0.9759036144578314,NA,NA
95476,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,68.17155756,1038.0003,FrScA,S216,02,5,5,4.5,0.7831325301204819,NA,NA
95923,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,89.61625282,1276.7667,FrScA,S216,02,4.2,3.3333333333333335,3,0.95783132530120485,NA,NA
95925,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,90.74492099,2111.8333,FrScA,S216,02,5,3.6666666666666665,3,0.963855421686747,NA,NA
96082,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,52.59593679,1250.7833,FrScA,S216,02,3.6,3.6666666666666665,3.5,0.7289156626506024,NA,NA
96134,FrScA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,89.72911964,2047.7501,FrScA,S216,02,5,3.3333333333333335,4.5,0.9608433734939759,NA,NA
96142,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,90.85778781,1548.7666,FrScA,S216,02,4.4,3.3333333333333335,3.5,0.9066265060240963,NA,NA
96189,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,88.48758465,1268.1002,FrScA,S216,02,4.8,3.3333333333333335,2.5,0.927710843373494,NA,NA
96280,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,81.03837472,914.8667,FrScA,S216,02,4.2,3.6666666666666665,3,0.9397590361445783,NA,NA
96414,FrScA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,61.62528217,310.9335,FrScA,S216,02,4.8,3.3333333333333335,3.5,0.9216867469879518,NA,NA
96433,FrScA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,93.4537246,2427.9167,FrScA,S216,02,4,3,3,0.9879518072289156,NA,NA
96769,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,59.59367946,510.8667,FrScA,S216,02,4.8,5,4.5,0.5993975903614458,NA,NA
96841,FrScA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,92.55079007,1670.95,FrScA,S216,02,5,3,3.5,0.9879518072289156,NA,NA
51943,FrScA-S216-03,M,Learning Preference of the Student,Withdrawn,NA,3.4501,FrScA,S216,03,3.8,3.6666666666666665,3.5,0.11746987951807229,NA,NA
85348,FrScA-S216-03,F,Course Unavailable at Local School,Approved/Enrolled,76.29464286,608.2501,FrScA,S216,03,4.4,3,4,0.8561746987951807,NA,NA
94369,FrScA-S216-03,F,Course Unavailable at Local School,Approved/Enrolled,66.03794643,1753.5833,FrScA,S216,03,4,3.3333333333333335,3.5,0.7762048192771084,NA,NA
85867,FrScA-S216-04,F,Course Unavailable at Local School,Approved/Enrolled,86.20767494,1283.4669,FrScA,S216,04,5,3.6666666666666665,4,0.8914457831325301,NA,NA
86002,FrScA-S216-04,F,Other,Approved/Enrolled,91.50564334,501.1839,FrScA,S216,04,4.4,4,3.5,0.9295481927710844,NA,NA
88311,FrScA-S216-04,M,Course Unavailable at Local School,Approved/Enrolled,92.60722348,1660.9829,FrScA,S216,04,5,3,4,0.9759036144578314,NA,NA
96048,FrScA-S216-04,M,Learning Preference of the Student,Approved/Enrolled,70.85327314,1665.1665,FrScA,S216,04,4,2,3.5,0.920933734939759,NA,NA
64930,FrScA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,83.23287671,3424.5662,FrScA,T116,01,5,3.3333333333333335,3,0.9275602409638554,NA,NA
72287,FrScA-T116-01,F,Learning Preference of the Student,Approved/Enrolled,90.86757991,3946.5666,FrScA,T116,01,4.4,3.3333333333333335,4,0.9378012048192772,NA,NA
87866,FrScA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,94.50456621,1988.8836,FrScA,T116,01,3.8,3.3333333333333335,3.5,0.9595180722891566,NA,NA
44638,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,81.70184255,1382.7001,OcnA,S116,01,4,3,3,0.8971,3,95
54066,OcnA-S116-01,F,Other,Approved/Enrolled,93.90452261,2625.5164,OcnA,S116,01,4.6,4.666666666666667,4,0.9779333333333333,9,438
54346,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,51.0921273,1191.3836,OcnA,S116,01,4.4,2,3,0.5794666666666667,1,197
57981,OcnA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,66.69011725,3343.3333,OcnA,S116,01,4.2,3.3333333333333335,2.5,0.8823666666666666,9,829
58178,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,92.68174204,3502.0004,OcnA,S116,01,4,4,4.5,0.9533333333333334,8,458
66740,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,99.32998325,965.2994,OcnA,S116,01,4,3,3,0.99,11,824
67920,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,90.70351759,4094.9995,OcnA,S116,01,4.8,4.333333333333333,4.5,0.9733333333333334,10,616
86460,OcnA-S116-01,F,Other,Approved/Enrolled,88.72026801,1891.1999,OcnA,S116,01,4.2,3.6666666666666665,3.5,0.9238333333333333,6,387
86758,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,94.61474037,3742.8836,OcnA,S116,01,4.6,3,3.5,0.9608333333333333,7,390
86943,OcnA-S116-01,M,Scheduling Conflict,Approved/Enrolled,73.07872697,1377.5666,OcnA,S116,01,4.4,3.6666666666666665,4,0.6287666666666667,8,495
87970,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,86.69514238,3123.3502,OcnA,S116,01,4.2,5,3,0.8908333333333334,12,369
88440,OcnA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,81.06532663,2600.1334,OcnA,S116,01,4.6,4,3.5,0.8733333333333333,5,344
89114,OcnA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,95.00837521,1092.3662,OcnA,S116,01,4,3.6666666666666665,3,0.9488333333333333,10,383
89435,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,93.83249581,6348.4492,OcnA,S116,01,5,3.6666666666666665,4.5,0.9833333333333333,13,888
89487,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,81.89782245,2151.1498,OcnA,S116,01,5,4,4.5,0.9370999999999999,9,462
90562,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,77.5561139,1389.3161,OcnA,S116,01,NA,3.3333333333333335,4.5,0.8983333333333333,5,92
90861,OcnA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,89.12897822,2454.3332,OcnA,S116,01,4.2,4,3,0.8948333333333333,6,524
91635,OcnA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,73.48743719,3797.3334,OcnA,S116,01,3,3,3,0.81466666666666665,5,448
91818,OcnA-S116-01,M,Other,Approved/Enrolled,96.46231156,1651.5005,OcnA,S116,01,4,3.6666666666666665,3.5,0.97,9,550
54282,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,93.40033501,2025.1672,OcnA,S116,02,3.4,2,3.5,0.9608333333333333,6,238
54342,OcnA-S116-02,F,Learning Preference of the Student,Approved/Enrolled,64.78224456,1581.0831,OcnA,S116,02,4,3,3.5,0.8573333333333333,2,96
68476,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,94.57956449,969.4666,OcnA,S116,02,4,3.6666666666666665,4,0.9687666666666667,4,178
85410,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,93.9279732,6771.9673,OcnA,S116,02,5,5,5,0.945,8,444
85487,OcnA-S116-02,F,Course Unavailable at Local School,Dropped,NA,0.5833,OcnA,S116,02,3.4,4.333333333333333,3,0,NA,NA
86133,OcnA-S116-02,M,Course Unavailable at Local School,Approved/Enrolled,79.11222781,1581.7665,OcnA,S116,02,4.4,4,3.5,0.8602666666666666,8,453
86689,OcnA-S116-02,M,Course Unavailable at Local School,Approved/Enrolled,60.40201005,2457.1828,OcnA,S116,02,5,4,3,0.9633333333333334,10,666
87001,OcnA-S116-02,M,Course Unavailable at Local School,Approved/Enrolled,68.25795645,1202.6335,OcnA,S116,02,4.2,3.6666666666666665,4.5,0.9125,7,259
87122,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,8.040201005,546.4335,OcnA,S116,02,5,5,4,0.2866666666666667,5,364
87209,OcnA-S116-02,F,Learning Preference of the Student,Approved/Enrolled,80.83752094,3755.1506,OcnA,S116,02,3.8,3.3333333333333335,3.5,0.9241666666666667,5,279
88166,OcnA-S116-02,F,Scheduling Conflict,Approved/Enrolled,84.92127303,2137.7164,OcnA,S116,02,5,3,3,0.8644333333333333,7,379
88168,OcnA-S116-02,F,Scheduling Conflict,Approved/Enrolled,95.96314908,2885.7832,OcnA,S116,02,4.8,3.6666666666666665,3.5,0.96,9,488
90090,OcnA-S116-02,F,Other,Approved/Enrolled,96.29815745,1430.217,OcnA,S116,02,5,4,3.5,0.975,7,338
92021,OcnA-S116-02,F,Course Unavailable at Local School,Approved/Enrolled,86.76716918,758.3668,OcnA,S116,02,5,4.666666666666667,4.5,0.8925,8,331
88307,OcnA-S116-03,M,Course Unavailable at Local School,Approved/Enrolled,54.5352381,1811.9338,OcnA,S116,03,4.4,3,3,0.6307826086956523,3,173
47979,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,81.85259631,1598.6166,OcnA,S216,01,4,3.6666666666666665,2.5,0.807639344262295,NA,NA
62175,OcnA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,73.77386935,1403.6834,OcnA,S216,01,3.2,2,2.5,0.7315737704918033,NA,NA
68022,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,90.95979899,39.7504,OcnA,S216,01,4.8,4,3.5,0.9245901639344263,NA,NA
76443,OcnA-S216-01,F,Course Unavailable at Local School,Withdrawn,NA,100.3334,OcnA,S216,01,3.6,4,2.5,0.7469180327868853,NA,NA
80822,OcnA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,90.94639866,4538.4835,OcnA,S216,01,5,5,5,0.910655737704918,NA,NA
84932,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,88.30318258,2573.4502,OcnA,S216,01,5,4.666666666666667,4.5,0.8894426229508198,NA,NA
86240,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,71.80904523,1800.2174,OcnA,S216,01,4,3.6666666666666665,3.5,0.769016393442623,NA,NA
86296,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,73.1038526,403.8,OcnA,S216,01,3.6,3,3,0.6827868852459016,NA,NA
86527,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,82.71524288,2211.5331,OcnA,S216,01,4.4,4,3,0.8061639344262295,NA,NA
87670,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,76.20435511,1995.5832,OcnA,S216,01,4.8,5,5,0.7432131147540983,NA,NA
87825,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,93.47738693,330.7998,OcnA,S216,01,4.6,3.6666666666666665,4.5,0.9376393442622951,NA,NA
88474,OcnA-S216-01,F,Other,Approved/Enrolled,56.9681742,4112.7673,OcnA,S216,01,4.2,3,3,0.6855737704918032,NA,NA
88504,OcnA-S216-01,F,Course Unavailable at Local School,Dropped,NA,68.6333,OcnA,S216,01,3.8,3,4,0.11147540983606558,NA,NA
88849,OcnA-S216-01,M,Scheduling Conflict,Approved/Enrolled,90.76884422,4799.483,OcnA,S216,01,4.2,4,3,0.878327868852459,NA,NA
90996,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,1.800670017,44.7332,OcnA,S216,01,3.8,3.3333333333333335,4,0.07049180327868852,NA,NA
94319,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,56.99497487,1588.55,OcnA,S216,01,5,5,5,0.6932131147540984,NA,NA
94323,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,93.96984925,4214.7332,OcnA,S216,01,4.4,3.6666666666666665,4,0.9467213114754098,NA,NA
94590,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,75.99497487,1428.0167,OcnA,S216,01,3,2,3,0.8319344262295081,NA,NA
94630,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,3.433835846,245.2834,OcnA,S216,01,4,4.666666666666667,2.5,0.13442622950819672,NA,NA
94654,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,81.50753769,3140.7669,OcnA,S216,01,4.4,3,3.5,0.8215409836065574,NA,NA
94717,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,66.73366834,821.9161,OcnA,S216,01,4.6,3,2,0.7483606557377049,NA,NA
94744,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,96.79731993,8870.8833,OcnA,S216,01,3.6,3,3,0.9868852459016394,NA,NA
94956,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,55.77554439,1242.6,OcnA,S216,01,4.8,3.6666666666666665,4,0.7559999999999999,NA,NA
95091,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,61.04187605,3475.8,OcnA,S216,01,5,4.666666666666667,4.5,0.5754426229508196,NA,NA
95504,OcnA-S216-01,F,Other,Approved/Enrolled,42.41541039,451.8001,OcnA,S216,01,5,5,4.5,0.6028524590163935,NA,NA
95533,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,22.97319933,1591.2504,OcnA,S216,01,3.2,2.3333333333333335,NA,0.4891803278688524,NA,NA
95725,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,68.44053601,1886.3334,OcnA,S216,01,3.4,3.3333333333333335,2.5,0.7463606557377048,NA,NA
95738,OcnA-S216-01,F,Course Unavailable at Local School,Dropped,NA,163.6832,OcnA,S216,01,4.8,4.666666666666667,4.5,0.03934426229508197,NA,NA
95770,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,91.968174200000007,3003.6162,OcnA,S216,01,3.6,3,2.5,0.9485245901639344,NA,NA
96121,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,81.28643216,1320.5499,OcnA,S216,01,4.2,3.6666666666666665,3.5,0.8061639344262295,NA,NA
96345,OcnA-S216-01,F,Scheduling Conflict,Approved/Enrolled,63.14572864,1540.1833,OcnA,S216,01,4.4,4,4.5,0.7157704918032787,NA,NA
96373,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,80.27303183,2449.6827,OcnA,S216,01,2.2,1,3.5,0.660655737704918,NA,NA
96374,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,77.15242881,2626.9001,OcnA,S216,01,4,3.6666666666666665,3.5,0.7313114754098361,NA,NA
96671,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,32.7001675,1734.6833,OcnA,S216,01,4.4,3,4,0.6348852459016393,NA,NA
96689,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,82.668341710000007,1858.3502,OcnA,S216,01,4.4,3,4,0.8389508196721311,NA,NA
96756,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,91.13902848,3967.3171,OcnA,S216,01,3.8,3.6666666666666665,3,0.930327868852459,NA,NA
96856,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,13.02847571,529.2335,OcnA,S216,01,4,3.3333333333333335,2.5,0.5100327868852459,NA,NA
97006,OcnA-S216-01,F,Scheduling Conflict,Approved/Enrolled,68.15075377,2399.5166,OcnA,S216,01,2.8,2.3333333333333335,3.5,0.7240327868852459,NA,NA
97272,OcnA-S216-01,F,Other,Approved/Enrolled,84.23953247,1638.45,OcnA,S216,01,4,4,3.5,0.8594426229508196,NA,NA
54567,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,65.84254606,1180.2664,OcnA,S216,02,4,3.6666666666666665,3.5,0.6529666666666667,NA,NA
78002,OcnA-S216-02,F,Other,Approved/Enrolled,63.98324958,1290.4502,OcnA,S216,02,3.8,4,3,0.9596,NA,NA
78241,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,57.24958124,26.9168,OcnA,S216,02,4.6,3.6666666666666665,3.5,0.7118666666666666,NA,NA
86697,OcnA-S216-02,F,Other,Approved/Enrolled,90.07705193,1133.4667,OcnA,S216,02,4.6,4,4,0.8337,NA,NA
88642,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,83.58458961,1980.6001,OcnA,S216,02,3.8,2.6666666666666665,3,0.9437666666666666,NA,NA
88803,OcnA-S216-02,M,Credit Recovery,Approved/Enrolled,65.03685092,2015.5833,OcnA,S216,02,3.6,2.6666666666666665,3,0.8378666666666666,NA,NA
88864,OcnA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,69.8040201,2231.3667,OcnA,S216,02,4.2,3.3333333333333335,3,0.7683,NA,NA
91163,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,97.37018425,6243.9003,OcnA,S216,02,3.6,3.6666666666666665,3,0.9528333333333334,NA,NA
91252,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,70.21775544,1479.8998,OcnA,S216,02,4.8,4,4.5,0.729,NA,NA
94240,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,87.09380235,2276.3169,OcnA,S216,02,5,4.333333333333333,4.5,0.9426666666666667,NA,NA
94327,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,15.90954774,580.3167,OcnA,S216,02,3.2,2,3,0.5028666666666667,NA,NA
94556,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,83.24288107,2287.2334,OcnA,S216,02,3,2.6666666666666665,3,0.8456,NA,NA
94577,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,84.79564489,1697.5829,OcnA,S216,02,4.2,3.6666666666666665,3.5,0.9189999999999999,NA,NA
94876,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,2.931323283,57.6666,OcnA,S216,02,4,4,3,0.11666666666666667,NA,NA
95368,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,92.28978224,3368.0167,OcnA,S216,02,5,4.333333333333333,4.5,0.9108999999999999,NA,NA
95375,OcnA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,93.43048576,224.7166,OcnA,S216,02,4.6,3.6666666666666665,4,0.9633333333333334,NA,NA
95624,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,87.12730318,2111.0837,OcnA,S216,02,4,3,3.5,0.8984333333333332,NA,NA
95868,OcnA-S216-02,F,Other,Approved/Enrolled,39.41038526,1929.4,OcnA,S216,02,4,3.6666666666666665,3,0.7406333333333334,NA,NA
95921,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,80.97822446,960.2998,OcnA,S216,02,4.6,4,4,0.8531666666666666,NA,NA
79893,OcnA-T116-01,F,Learning Preference of the Student,Approved/Enrolled,94.46566164,1856.6669,OcnA,T116,01,4,4,3.5,0.9554333333333334,NA,NA
84645,OcnA-T116-01,F,Scheduling Conflict,Approved/Enrolled,22.680067,48.0332,OcnA,T116,01,3.8,4,3,0.27466666666666667,NA,NA
84684,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,90.80569514,3095.2494,OcnA,T116,01,5,4.333333333333333,4.5,0.9491666666666667,NA,NA
84685,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,82.0318258,3073.6162,OcnA,T116,01,4.6,3.6666666666666665,4,0.8491666666666666,NA,NA
87955,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,83.44723618,2420.5994,OcnA,T116,01,5,3.6666666666666665,4,0.8484333333333334,NA,NA
88282,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,92.12060302,2373.7169,OcnA,T116,01,2.8,2,3,0.9420666666666667,NA,NA
88340,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,68.93802345,444.5,OcnA,T116,01,3.8,3,3,0.7676333333333333,NA,NA
88703,OcnA-T116-01,F,Learning Preference of the Student,Approved/Enrolled,35.74539363,1233.3832,OcnA,T116,01,4.4,3,3,0.49076666666666663,NA,NA
48797,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,84,1481.8,PhysA,S116,01,3.8,3.6666666666666665,3.5,0.9485882352941176,7,298
52446,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,97.77777778,1390.2167,PhysA,S116,01,4.2,3.6666666666666665,3,1,9,522
54434,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,93.0625,1231.8666,PhysA,S116,01,5,5,4,0.9118235294117647,10,550
55140,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,73.78472222,2083.3167,PhysA,S116,01,5,4,4.5,0.7881764705882354,5,223
57489,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,94.79166667,1863.5169,PhysA,S116,01,4.6,3.6666666666666665,4.5,0.9905882352941177,9,491
62576,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,94.44444444,793.95,PhysA,S116,01,4,4.333333333333333,4,0.951764705882353,9,515
62752,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,93.77777778,898.2998,PhysA,S116,01,4.2,4.333333333333333,4,0.9475294117647058,12,493
62754,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,96.34027778,674.3167,PhysA,S116,01,4,4,4,0.9529411764705882,9,361
74551,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,71.67083333,1014.5665,PhysA,S116,01,3.8,3.3333333333333335,3.5,0.7412117647058823,7,259
76133,PhysA-S116-01,F,Other,Approved/Enrolled,93.61805556,1276.5167,PhysA,S116,01,3.2,3,2.5,0.934235294117647,10,788
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,95.41666667,850.7329,PhysA,S116,01,4.6,4.333333333333333,4.5,0.9835294117647059,9,388
79352,PhysA-S116-01,M,Other,Approved/Enrolled,95.48611111,1062.8665,PhysA,S116,01,3.8,4,3.5,0.9823529411764705,9,538
